account_id,due_date,payment_date,days_past_due,overdue_amount,delinquency_flag
504744,2021-11-05,2021-11-15,10,3771.17,1
637436,2021-05-23,2021-07-22,60,3274.66,1
544038,2020-12-26,2021-01-25,30,3267.57,1
619879,2023-11-27,2023-11-27,0,3812.73,0
555904,2022-07-13,2022-08-02,20,1967.93,1
642634,2024-02-08,2024-02-13,5,1584.52,1
519159,2021-01-21,2021-01-21,0,3730.91,0
619985,2021-03-08,2021-03-13,5,1196.01,1
522354,2020-11-07,2020-11-07,0,2452.5,0
529608,2023-01-05,2023-01-05,0,1221.54,0
602525,2023-01-11,2023-01-11,0,1174.3,0
510276,2021-05-02,2021-05-02,0,4935.64,0
576951,2023-10-17,2023-10-17,0,2813.72,0
622347,2021-01-12,2021-01-12,0,3997.76,0
518440,2021-01-22,2021-01-27,5,4806.53,1
637412,2023-02-26,2023-03-28,30,741.42,1
610036,2022-10-27,2022-11-16,20,4135.72,1
561713,2023-06-04,2023-08-03,60,2775.07,1
505333,2021-06-21,2021-06-21,0,1208.18,0
527212,2021-04-03,2021-04-03,0,2684.21,0
602926,2023-12-09,2023-12-29,20,3460.65,1
584134,2021-09-11,2021-10-11,30,2709.41,1
515042,2022-11-13,2022-11-23,10,3223.61,1
554546,2023-07-02,2023-07-02,0,820.08,0
521528,2020-12-02,2020-12-02,0,2464.64,0
557624,2022-10-05,2022-11-04,30,4337.29,1
618477,2023-02-11,2023-02-11,0,3186.85,0
519046,2021-12-10,2021-12-10,0,2552.53,0
594351,2023-03-21,2023-04-10,20,258.62,1
553233,2022-02-05,2022-02-05,0,110.92,0
505895,2021-03-15,2021-03-15,0,2499.88,0
621228,2020-07-19,2020-07-19,0,921.87,0
545341,2020-08-07,2020-08-12,5,3220.61,1
512466,2020-04-02,2020-05-02,30,249.27,1
608388,2023-07-18,2023-07-28,10,711.33,1
543438,2023-07-09,2023-09-07,60,4297.81,1
504150,2023-09-12,2023-09-12,0,1589.45,0
544584,2023-05-11,2023-05-21,10,3834.07,1
613541,2020-07-16,2020-08-05,20,4162.51,1
648285,2023-07-31,2023-08-05,5,2688.08,1
552761,2020-08-10,2020-08-30,20,4853.18,1
514409,2021-03-15,2021-05-14,60,4507.72,1
649911,2022-07-05,2022-09-03,60,4691.47,1
555271,2020-04-05,2020-04-25,20,3590.34,1
565917,2023-10-03,2023-10-23,20,2767.03,1
513679,2022-04-22,2022-04-22,0,3914.81,0
568923,2021-08-10,2021-08-30,20,4481.82,1
584812,2022-09-15,2022-09-25,10,3743.26,1
574532,2021-07-16,2021-08-05,20,1702.06,1
608930,2020-06-04,2020-06-09,5,4679.35,1
533831,2023-03-15,2023-03-15,0,3404.91,0
564364,2022-03-03,2022-05-02,60,3008.82,1
600075,2021-09-28,2021-10-28,30,2769.46,1
598855,2022-05-02,2022-05-02,0,2068.55,0
537707,2021-03-04,2021-03-04,0,732.05,0
635931,2022-10-17,2022-10-17,0,4242.49,0
534159,2021-07-14,2021-07-19,5,2108.41,1
608041,2020-05-15,2020-05-15,0,3629.92,0
623485,2023-11-25,2023-11-30,5,3534.15,1
563486,2022-09-28,2022-11-27,60,376.05,1
608152,2023-05-12,2023-05-17,5,145.72,1
555266,2020-03-25,2020-03-25,0,4724.29,0
644141,2022-01-22,2022-01-22,0,4965.09,0
611998,2022-12-26,2023-01-05,10,1122.28,1
518315,2024-01-22,2024-01-22,0,551.3,0
563889,2021-07-29,2021-09-27,60,3480.52,1
572834,2023-02-16,2023-02-21,5,589.2,1
600857,2021-12-19,2021-12-19,0,4252.87,0
558171,2022-06-26,2022-08-25,60,2209.65,1
599421,2020-11-20,2020-12-10,20,3947.32,1
566489,2020-02-17,2020-03-18,30,4914.5,1
633597,2022-07-05,2022-07-05,0,1590.95,0
592562,2021-10-20,2021-11-09,20,2481.25,1
508995,2020-02-27,2020-03-03,5,3055.85,1
504779,2023-07-18,2023-07-28,10,3619.05,1
584787,2023-08-08,2023-08-18,10,4506.55,1
517732,2024-01-28,2024-02-27,30,661.83,1
580798,2023-07-08,2023-07-08,0,458.72,0
606067,2021-01-27,2021-01-27,0,2633.23,0
646276,2022-01-08,2022-01-08,0,2023.7,0
644111,2023-06-21,2023-06-21,0,3918.52,0
582225,2021-03-17,2021-05-16,60,2907.24,1
504340,2020-02-10,2020-02-10,0,510.04,0
601210,2020-05-25,2020-05-25,0,149.71,0
577216,2022-07-26,2022-09-24,60,966.15,1
507021,2023-09-26,2023-09-26,0,4216.93,0
613158,2023-07-15,2023-07-15,0,2127.86,0
526901,2020-03-08,2020-05-07,60,853.25,1
513849,2020-06-18,2020-06-18,0,4541.94,0
626684,2020-09-03,2020-09-13,10,644.42,1
589801,2021-03-23,2021-05-22,60,4037.9,1
538218,2022-11-07,2022-11-17,10,2134.0,1
601565,2021-06-22,2021-06-27,5,485.84,1
645436,2020-01-23,2020-01-23,0,1094.86,0
624979,2022-08-31,2022-09-10,10,1378.33,1
604193,2021-01-21,2021-01-26,5,4643.22,1
545447,2021-10-23,2021-10-23,0,3930.27,0
586693,2020-11-30,2020-12-05,5,2537.37,1
577368,2024-01-01,2024-03-01,60,4705.5,1
577696,2023-10-10,2023-10-30,20,3249.75,1
599334,2021-02-02,2021-02-02,0,3266.51,0
647596,2022-09-03,2022-09-03,0,601.47,0
583713,2021-08-01,2021-08-01,0,2714.88,0
617837,2021-12-30,2022-01-04,5,3861.49,1
641960,2022-07-01,2022-07-11,10,4855.39,1
646780,2022-04-02,2022-04-02,0,4111.29,0
566461,2022-11-21,2022-11-21,0,2436.55,0
592168,2021-01-12,2021-01-12,0,1475.3,0
629891,2020-03-02,2020-03-02,0,1147.7,0
510661,2024-01-02,2024-01-02,0,2284.26,0
543219,2020-03-05,2020-03-05,0,490.29,0
531774,2022-02-20,2022-02-20,0,4153.97,0
547611,2021-05-11,2021-05-11,0,2138.02,0
614601,2020-12-24,2021-01-13,20,1845.13,1
519366,2020-05-21,2020-06-10,20,1456.81,1
572151,2023-05-21,2023-05-26,5,1594.56,1
508401,2021-01-01,2021-01-01,0,1472.26,0
616450,2022-11-16,2022-11-16,0,2255.35,0
602984,2023-05-16,2023-05-21,5,3372.17,1
545286,2022-10-29,2022-12-28,60,472.26,1
535324,2020-12-02,2021-01-31,60,1271.27,1
567021,2021-03-31,2021-04-05,5,2711.59,1
503250,2020-11-17,2020-11-27,10,3638.08,1
555841,2023-02-18,2023-02-18,0,3239.81,0
603726,2021-07-04,2021-07-04,0,2122.23,0
623326,2024-02-08,2024-02-08,0,1151.8,0
511780,2023-04-07,2023-04-07,0,4276.55,0
500360,2022-04-24,2022-04-24,0,3035.48,0
526901,2021-08-30,2021-09-04,5,3684.39,1
588857,2021-08-14,2021-08-14,0,4945.63,0
518140,2020-08-18,2020-08-18,0,181.57,0
535439,2023-05-27,2023-05-27,0,4636.32,0
581415,2022-01-31,2022-01-31,0,4902.46,0
552434,2020-11-04,2020-11-14,10,2491.54,1
551970,2023-08-13,2023-08-18,5,3926.41,1
579560,2020-05-22,2020-06-11,20,2265.44,1
584318,2023-11-02,2023-11-07,5,1414.92,1
646661,2020-07-25,2020-07-25,0,1119.68,0
507760,2022-08-01,2022-08-06,5,559.3,1
603882,2023-01-01,2023-01-11,10,942.4,1
544611,2021-10-21,2021-10-21,0,1052.21,0
595795,2022-04-12,2022-06-11,60,3993.17,1
529983,2021-07-21,2021-08-10,20,2210.54,1
556237,2022-05-24,2022-06-03,10,2960.99,1
506696,2022-12-31,2022-12-31,0,4015.84,0
628698,2022-03-10,2022-05-09,60,2026.75,1
648858,2020-01-25,2020-01-25,0,1388.76,0
631610,2022-05-22,2022-07-21,60,4537.01,1
576787,2021-01-28,2021-01-28,0,2837.33,0
577655,2022-05-07,2022-06-06,30,1338.62,1
553492,2023-01-22,2023-01-27,5,3019.11,1
511525,2022-09-01,2022-09-21,20,4298.82,1
640681,2023-11-18,2023-11-23,5,2177.64,1
541134,2021-02-23,2021-03-25,30,1940.53,1
508590,2021-12-11,2022-01-10,30,1223.73,1
634607,2023-02-11,2023-02-16,5,4566.41,1
537634,2021-06-01,2021-07-01,30,4995.39,1
546077,2021-12-30,2021-12-30,0,173.21,0
532243,2022-07-05,2022-07-05,0,4795.53,0
600219,2020-02-28,2020-03-04,5,1117.3,1
624897,2020-02-06,2020-02-11,5,3928.39,1
649231,2023-07-16,2023-09-14,60,2403.68,1
568012,2021-05-11,2021-05-11,0,547.45,0
560900,2020-01-16,2020-01-21,5,3090.97,1
639849,2020-10-10,2020-12-09,60,2381.58,1
576560,2023-07-03,2023-07-13,10,715.94,1
581857,2024-01-11,2024-01-31,20,1492.24,1
535348,2023-02-19,2023-03-21,30,4522.68,1
590904,2021-10-11,2021-10-11,0,721.44,0
640861,2023-07-12,2023-08-01,20,4266.57,1
649909,2020-05-06,2020-05-06,0,1873.91,0
636003,2020-12-04,2020-12-09,5,3384.09,1
534662,2020-12-09,2020-12-19,10,4295.74,1
532696,2020-11-05,2021-01-04,60,2130.99,1
620060,2021-09-14,2021-09-14,0,2928.82,0
636915,2023-05-13,2023-06-12,30,1960.46,1
594827,2020-07-09,2020-07-14,5,484.47,1
580283,2020-03-30,2020-05-29,60,2615.82,1
569713,2020-04-05,2020-04-15,10,2777.72,1
597747,2021-12-15,2021-12-20,5,2276.46,1
597066,2023-08-18,2023-08-28,10,3671.91,1
608249,2021-10-21,2021-10-21,0,1847.07,0
545452,2023-02-04,2023-03-06,30,3158.09,1
511003,2022-01-06,2022-01-06,0,2708.33,0
574000,2020-01-18,2020-01-28,10,1514.59,1
568289,2020-02-05,2020-03-06,30,4352.27,1
516780,2022-08-12,2022-08-22,10,4893.63,1
629204,2020-06-17,2020-08-16,60,3140.75,1
646130,2021-07-20,2021-07-25,5,831.09,1
515296,2020-11-06,2020-11-06,0,4479.91,0
565880,2020-04-19,2020-05-09,20,2802.88,1
634652,2022-07-10,2022-07-10,0,4894.17,0
538741,2023-07-17,2023-08-16,30,1917.1,1
530583,2021-04-25,2021-04-30,5,4234.24,1
539017,2020-10-15,2020-10-15,0,630.38,0
523890,2024-01-02,2024-03-02,60,1886.11,1
570918,2023-06-18,2023-06-23,5,4220.64,1
627246,2022-03-28,2022-04-02,5,1645.81,1
501010,2023-09-21,2023-09-26,5,1687.92,1
582405,2023-06-26,2023-07-16,20,728.79,1
561243,2022-04-15,2022-04-15,0,2861.96,0
504577,2021-06-11,2021-06-21,10,3075.16,1
622761,2022-02-13,2022-02-18,5,2973.89,1
582689,2020-05-24,2020-05-24,0,4534.28,0
570953,2021-09-29,2021-10-19,20,1391.15,1
557453,2023-10-19,2023-10-24,5,1296.06,1
646873,2020-01-11,2020-03-11,60,1454.68,1
583529,2021-04-26,2021-04-26,0,911.68,0
563239,2022-04-17,2022-05-17,30,2836.7,1
615955,2024-01-11,2024-01-11,0,2032.76,0
519180,2021-09-29,2021-09-29,0,4297.01,0
624506,2021-08-18,2021-09-17,30,3048.61,1
540375,2023-10-14,2023-10-24,10,2490.6,1
581210,2022-08-04,2022-08-24,20,551.38,1
558059,2020-01-28,2020-01-28,0,1267.03,0
500872,2020-06-16,2020-06-16,0,3617.59,0
599764,2021-07-08,2021-09-06,60,2371.54,1
505632,2021-09-01,2021-10-31,60,617.71,1
512193,2023-04-30,2023-04-30,0,4198.44,0
586131,2021-01-27,2021-02-01,5,4628.3,1
637029,2020-02-07,2020-02-07,0,3936.55,0
581674,2021-05-01,2021-05-01,0,3276.85,0
569614,2021-01-27,2021-02-26,30,2295.27,1
526442,2024-01-05,2024-01-15,10,3465.99,1
515596,2020-09-08,2020-11-07,60,4261.43,1
630406,2023-05-28,2023-05-28,0,449.93,0
579519,2023-05-11,2023-05-11,0,636.34,0
501652,2023-01-14,2023-02-13,30,1918.28,1
575934,2020-10-03,2020-10-03,0,3624.01,0
635831,2021-05-18,2021-05-23,5,211.01,1
614009,2021-06-30,2021-08-29,60,2435.41,1
609099,2021-01-06,2021-01-26,20,370.99,1
566321,2021-01-10,2021-01-10,0,1316.91,0
594320,2020-06-25,2020-06-25,0,3690.98,0
532690,2023-01-04,2023-01-24,20,3958.6,1
625755,2023-08-28,2023-08-28,0,305.24,0
549622,2023-08-21,2023-10-20,60,667.85,1
647308,2022-12-27,2022-12-27,0,381.97,0
644072,2020-07-23,2020-07-28,5,245.39,1
628299,2022-07-09,2022-07-29,20,563.63,1
587337,2021-03-30,2021-04-04,5,1577.17,1
565237,2021-07-08,2021-07-08,0,3762.08,0
543331,2021-08-15,2021-10-14,60,4881.79,1
646828,2021-06-19,2021-06-19,0,3284.1,0
517888,2020-07-28,2020-08-02,5,3896.29,1
604388,2023-08-21,2023-08-26,5,3567.01,1
580892,2022-03-22,2022-03-27,5,2591.29,1
640493,2021-05-02,2021-07-01,60,3846.31,1
549868,2020-03-24,2020-04-03,10,3500.74,1
570268,2022-05-23,2022-07-22,60,2222.92,1
561001,2021-01-23,2021-02-12,20,3690.26,1
522035,2022-08-31,2022-08-31,0,3993.73,0
614031,2020-11-12,2020-11-22,10,1109.86,1
512420,2021-06-04,2021-06-24,20,649.71,1
607799,2021-11-04,2021-12-04,30,2369.77,1
570697,2021-03-20,2021-03-20,0,634.87,0
523293,2020-12-05,2020-12-10,5,3454.73,1
549077,2020-03-02,2020-05-01,60,2597.89,1
581579,2020-10-20,2020-10-20,0,1927.06,0
642541,2022-01-06,2022-03-07,60,3790.25,1
577545,2021-01-18,2021-01-18,0,2679.09,0
542002,2020-12-01,2020-12-06,5,3331.4,1
531124,2023-07-13,2023-07-18,5,3141.47,1
546019,2023-06-13,2023-06-23,10,176.45,1
513409,2021-04-05,2021-05-05,30,1139.58,1
622594,2020-08-08,2020-08-13,5,4362.28,1
602267,2021-10-02,2021-10-02,0,4727.13,0
534681,2021-07-27,2021-08-06,10,1662.04,1
611010,2022-11-28,2022-12-28,30,1354.58,1
587739,2022-02-24,2022-04-25,60,1274.79,1
603796,2020-11-07,2020-11-17,10,1092.13,1
506845,2021-07-30,2021-07-30,0,3593.61,0
563714,2020-06-24,2020-07-04,10,4685.51,1
501813,2024-01-24,2024-01-24,0,1047.27,0
618274,2021-08-30,2021-08-30,0,246.84,0
577412,2021-07-14,2021-07-19,5,4597.55,1
547552,2023-10-12,2023-10-17,5,2071.57,1
530093,2022-08-28,2022-09-17,20,2471.81,1
642707,2020-11-02,2020-11-12,10,4383.78,1
630508,2022-09-13,2022-09-23,10,3453.7,1
601497,2023-08-29,2023-08-29,0,1767.86,0
649923,2024-01-28,2024-03-28,60,617.22,1
521987,2022-08-25,2022-10-24,60,1365.2,1
588543,2021-01-28,2021-02-07,10,2764.62,1
581413,2023-01-28,2023-02-02,5,1582.55,1
643483,2021-01-10,2021-01-10,0,2866.45,0
636465,2020-04-05,2020-04-15,10,3613.54,1
619798,2023-09-30,2023-09-30,0,2726.23,0
599212,2020-11-20,2021-01-19,60,1378.24,1
597832,2022-02-09,2022-02-09,0,1788.34,0
538554,2022-12-27,2022-12-27,0,707.55,0
529627,2020-07-02,2020-07-02,0,308.22,0
572548,2021-11-18,2021-11-18,0,2845.47,0
565833,2020-02-27,2020-04-27,60,3993.48,1
536247,2024-01-17,2024-01-17,0,740.5,0
609970,2022-04-23,2022-05-13,20,573.79,1
596960,2020-10-07,2020-10-17,10,752.93,1
626183,2023-12-12,2023-12-12,0,3504.2,0
620462,2022-12-14,2022-12-14,0,3997.63,0
587345,2023-03-30,2023-05-29,60,1168.04,1
562059,2023-10-09,2023-10-09,0,3272.24,0
525615,2020-03-22,2020-03-22,0,3523.47,0
596708,2023-04-08,2023-04-18,10,2607.89,1
586206,2023-12-18,2024-02-16,60,374.33,1
591009,2023-04-16,2023-05-16,30,4321.6,1
561301,2022-11-16,2022-12-06,20,664.5,1
562561,2023-12-06,2024-01-05,30,476.0,1
604774,2021-11-06,2021-11-26,20,1356.44,1
610379,2022-05-18,2022-06-07,20,1921.66,1
571057,2023-09-08,2023-09-18,10,2865.89,1
564178,2022-04-21,2022-04-26,5,4018.95,1
597142,2021-03-27,2021-04-26,30,4280.96,1
524277,2023-02-06,2023-02-06,0,4642.97,0
540601,2023-07-04,2023-07-24,20,2943.18,1
595462,2021-08-08,2021-10-07,60,3830.51,1
599386,2023-01-01,2023-01-21,20,4682.3,1
602456,2021-12-14,2021-12-14,0,1455.44,0
545968,2021-12-17,2021-12-17,0,4264.06,0
622466,2023-05-21,2023-05-21,0,989.29,0
623527,2022-07-22,2022-07-22,0,2580.61,0
647374,2024-01-09,2024-01-09,0,4384.41,0
596239,2023-09-29,2023-10-29,30,4913.59,1
638215,2024-02-01,2024-03-02,30,2558.79,1
587212,2022-06-02,2022-06-12,10,3762.96,1
529505,2020-11-09,2020-11-19,10,1269.89,1
573670,2021-03-01,2021-03-01,0,1248.67,0
643058,2022-06-28,2022-06-28,0,3312.25,0
567530,2022-02-16,2022-02-16,0,3070.92,0
534604,2022-05-10,2022-05-10,0,1325.45,0
527530,2021-06-06,2021-06-06,0,3700.54,0
538833,2020-11-16,2020-12-16,30,203.03,1
522537,2020-04-13,2020-05-13,30,3973.56,1
563899,2021-11-14,2021-11-19,5,3766.97,1
633844,2024-01-01,2024-03-01,60,2259.75,1
607496,2020-01-08,2020-01-08,0,3134.31,0
543840,2021-10-30,2021-10-30,0,800.39,0
606131,2020-11-19,2020-12-19,30,4493.37,1
537286,2021-09-10,2021-09-10,0,3163.03,0
575138,2020-08-02,2020-08-22,20,3427.78,1
582074,2020-01-21,2020-01-26,5,4239.21,1
527903,2021-12-04,2022-02-02,60,3105.32,1
515580,2022-09-26,2022-11-25,60,3417.14,1
596234,2023-05-21,2023-05-31,10,1810.34,1
622366,2022-08-30,2022-09-09,10,4194.44,1
618135,2021-03-14,2021-03-24,10,2865.65,1
540700,2023-01-05,2023-01-05,0,2637.29,0
606718,2021-09-22,2021-09-27,5,429.74,1
623810,2023-06-20,2023-07-10,20,2752.61,1
520125,2022-11-14,2022-11-19,5,523.86,1
625796,2022-06-09,2022-06-09,0,4302.39,0
645654,2022-09-22,2022-11-21,60,2251.83,1
607303,2023-05-01,2023-05-01,0,2286.53,0
639461,2023-09-30,2023-11-29,60,641.02,1
550310,2023-08-29,2023-09-18,20,1275.98,1
558876,2022-06-16,2022-06-16,0,709.44,0
604243,2020-10-28,2020-12-27,60,618.33,1
506481,2023-11-19,2023-11-29,10,2285.37,1
582319,2021-07-27,2021-07-27,0,4294.27,0
642884,2020-09-15,2020-09-15,0,1203.85,0
535379,2022-10-28,2022-12-27,60,863.39,1
647086,2023-04-19,2023-04-19,0,2890.8,0
587623,2023-07-08,2023-08-07,30,1663.09,1
557342,2023-09-27,2023-10-17,20,4103.82,1
613985,2020-04-22,2020-04-22,0,4076.18,0
554579,2022-09-22,2022-10-12,20,3167.27,1
632431,2021-06-15,2021-07-15,30,1633.33,1
555987,2023-06-01,2023-07-31,60,4645.78,1
520137,2022-04-08,2022-06-07,60,2726.81,1
518904,2022-08-26,2022-08-26,0,2171.37,0
529880,2023-04-29,2023-06-28,60,4177.19,1
600400,2022-03-15,2022-03-20,5,3985.81,1
515832,2021-03-27,2021-03-27,0,1870.25,0
575502,2020-04-03,2020-06-02,60,1464.11,1
524532,2022-02-01,2022-02-06,5,156.15,1
637238,2020-08-23,2020-09-02,10,3110.56,1
502005,2020-03-11,2020-03-21,10,1763.51,1
584021,2022-01-01,2022-03-02,60,4371.33,1
589240,2022-02-10,2022-02-10,0,1329.53,0
511935,2020-06-20,2020-08-19,60,4254.38,1
550049,2023-10-23,2023-10-23,0,3754.18,0
560751,2023-08-14,2023-08-19,5,1339.86,1
574969,2021-02-26,2021-02-26,0,3129.24,0
632409,2022-04-03,2022-05-03,30,1919.43,1
596959,2021-09-18,2021-09-23,5,362.12,1
638688,2020-05-10,2020-06-09,30,656.12,1
587841,2020-08-26,2020-09-15,20,4915.82,1
577362,2022-07-06,2022-07-06,0,3148.81,0
576774,2022-06-19,2022-06-19,0,1128.02,0
577959,2021-05-27,2021-06-16,20,2678.3,1
601455,2024-01-22,2024-01-22,0,1089.28,0
627970,2022-11-02,2022-11-07,5,4594.21,1
559107,2020-10-04,2020-11-03,30,3113.86,1
511236,2021-02-09,2021-02-09,0,2299.45,0
604879,2023-03-24,2023-04-03,10,4780.93,1
628553,2021-05-16,2021-05-26,10,2172.24,1
554537,2020-07-09,2020-09-07,60,1943.51,1
613285,2023-05-15,2023-05-20,5,2230.05,1
620479,2022-01-26,2022-03-27,60,3475.84,1
573246,2024-01-16,2024-01-16,0,1558.38,0
541056,2023-07-02,2023-07-02,0,3097.74,0
567832,2020-02-13,2020-02-13,0,1206.79,0
514427,2020-06-30,2020-08-29,60,762.57,1
565524,2021-03-19,2021-03-19,0,4582.85,0
552623,2021-04-05,2021-04-15,10,2996.86,1
509320,2023-03-28,2023-04-27,30,2015.05,1
523491,2022-12-30,2023-01-19,20,2340.47,1
522797,2022-05-12,2022-05-12,0,2287.65,0
578538,2023-01-10,2023-01-10,0,1875.64,0
532902,2023-08-16,2023-09-15,30,3269.89,1
596894,2020-03-09,2020-04-08,30,356.4,1
636754,2021-03-25,2021-04-04,10,219.6,1
570542,2020-12-16,2021-02-14,60,3225.78,1
561135,2020-11-03,2020-11-13,10,619.71,1
607323,2022-10-12,2022-10-12,0,3382.17,0
530484,2021-05-27,2021-05-27,0,1778.78,0
619738,2023-06-10,2023-06-15,5,2312.08,1
582682,2021-01-08,2021-03-09,60,2636.85,1
513951,2021-03-20,2021-03-30,10,4890.28,1
609884,2021-06-03,2021-08-02,60,4370.17,1
637456,2021-03-08,2021-03-08,0,330.12,0
571275,2020-04-17,2020-04-27,10,562.03,1
556636,2022-02-22,2022-02-22,0,2348.96,0
554369,2020-10-13,2020-10-13,0,3610.73,0
513737,2020-01-22,2020-02-01,10,2831.71,1
628811,2022-02-12,2022-02-17,5,4781.37,1
510026,2022-05-10,2022-05-10,0,282.29,0
615462,2022-06-28,2022-07-28,30,377.61,1
572141,2022-12-02,2023-01-01,30,790.48,1
557915,2020-01-21,2020-01-21,0,1324.02,0
605811,2020-11-11,2021-01-10,60,322.44,1
606696,2021-01-18,2021-02-07,20,2890.03,1
534828,2022-03-12,2022-03-17,5,2065.55,1
561325,2021-03-15,2021-03-25,10,1180.52,1
534389,2023-03-20,2023-05-19,60,4666.9,1
597070,2022-01-03,2022-01-13,10,2026.89,1
645052,2022-12-15,2023-01-04,20,3018.23,1
594907,2020-07-13,2020-08-12,30,1233.82,1
630690,2023-02-22,2023-02-22,0,4792.3,0
516004,2021-12-09,2021-12-29,20,1405.97,1
605116,2022-07-30,2022-07-30,0,4608.2,0
583567,2022-11-01,2022-11-01,0,1505.49,0
595390,2022-01-29,2022-02-18,20,3093.43,1
506236,2021-09-11,2021-10-01,20,1813.17,1
592078,2022-03-15,2022-03-15,0,1662.47,0
601188,2020-05-01,2020-05-11,10,4673.94,1
500981,2022-10-26,2022-10-31,5,1401.46,1
580588,2020-07-25,2020-09-23,60,3119.24,1
533333,2022-12-26,2023-02-24,60,2085.58,1
645030,2022-08-31,2022-08-31,0,3234.95,0
560858,2022-02-01,2022-02-01,0,4495.48,0
559279,2021-12-31,2021-12-31,0,1207.75,0
520620,2020-05-29,2020-06-18,20,747.62,1
504491,2020-12-21,2020-12-21,0,1061.52,0
594960,2023-10-16,2023-11-15,30,2709.17,1
621206,2023-07-01,2023-07-01,0,3673.86,0
540224,2022-01-15,2022-02-04,20,566.7,1
581271,2021-03-05,2021-03-15,10,688.72,1
632316,2022-06-05,2022-06-15,10,451.37,1
510088,2022-10-18,2022-10-18,0,4247.38,0
606488,2022-02-02,2022-02-12,10,1772.37,1
622668,2022-03-10,2022-03-10,0,4751.41,0
562649,2020-10-12,2020-11-01,20,4965.65,1
642664,2024-01-25,2024-01-25,0,1994.7,0
596518,2020-09-05,2020-10-05,30,3916.99,1
553820,2020-11-17,2020-11-27,10,3522.97,1
604192,2022-05-27,2022-05-27,0,2108.06,0
541590,2023-09-26,2023-10-26,30,4351.1,1
530350,2021-03-10,2021-03-10,0,1056.86,0
509242,2020-05-21,2020-05-21,0,224.47,0
612571,2022-04-25,2022-05-25,30,3162.18,1
512123,2022-09-14,2022-09-14,0,265.29,0
621026,2021-05-16,2021-06-15,30,4758.05,1
500571,2023-05-30,2023-05-30,0,3705.23,0
564019,2023-02-27,2023-03-19,20,1925.02,1
587637,2021-12-29,2022-01-28,30,121.88,1
571934,2021-12-20,2021-12-30,10,4760.92,1
573138,2022-03-10,2022-04-09,30,4003.66,1
551873,2023-07-14,2023-07-14,0,4222.21,0
610101,2022-02-22,2022-02-22,0,2401.19,0
638893,2023-10-27,2023-10-27,0,1569.67,0
601510,2021-03-20,2021-03-30,10,2488.97,1
581482,2020-11-04,2020-11-09,5,3593.51,1
586022,2022-04-03,2022-04-13,10,1063.29,1
575792,2021-07-05,2021-09-03,60,4296.58,1
537510,2022-06-10,2022-06-10,0,3642.29,0
578037,2022-08-23,2022-09-22,30,3449.99,1
551470,2020-11-13,2020-11-13,0,1456.87,0
552468,2022-06-06,2022-06-26,20,3611.74,1
590553,2023-08-05,2023-08-05,0,4075.23,0
563643,2024-02-01,2024-02-01,0,637.03,0
594727,2021-08-04,2021-08-04,0,1508.38,0
510120,2024-02-07,2024-02-27,20,1185.54,1
614288,2022-07-06,2022-07-06,0,4931.45,0
574181,2021-07-18,2021-08-17,30,2095.31,1
